Plot,Tube,Window,RootID,Appeared,Appeared.Date,Died,Died.Date,Initial.Status,Final.Status,Lifespan,Maximum.Length,Maximum.Diameter,Year,Month,Day
QUBI-E,T712,2,1878,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,75.8079500157711,2.46531677246094,2019,8,239
QUBI-E,T712,2,1882,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,70.1670948617979,2.46531677246094,2019,8,239
QUBI-E,T712,2,1886,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,91.7855727195533,2.46531677246094,2019,8,239
QUBI-E,T712,2,1890,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,10.295630140987,2.46531677246094,2019,8,239
QUBI-E,T712,2,1894,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,72.0099041474732,2.46531677246094,2019,8,239
QUBI-E,T712,2,1898,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,165.660834251869,2.46531677246094,2019,8,239
QUBI-E,T712,2,1902,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,14.2126704035519,2.46531677246094,2019,8,239
QUBI-E,T712,2,2150,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,21.4709105535839,2.04149007797241,2019,8,239
QUBI-E,T712,2,2154,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,14.422205101856,2.04149007797241,2019,8,239
QUBI-E,T712,2,2164,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,21.5870331449229,2.04149007797241,2019,8,239
QUBI-E,T712,2,2168,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,28.0178514522438,2.04149007797241,2019,8,239
QUBI-E,T712,2,2172,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,45.6070170039655,2.04149007797241,2019,8,239
QUBI-E,T712,2,2176,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,112.032381952928,2.04149007797241,2019,8,239
QUBI-E,T712,2,2180,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,162.342295243498,2.04149007797241,2019,8,239
QUBI-E,T712,2,2184,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,7.07106781186548,2.04149007797241,2019,8,239
QUBI-E,T712,2,2190,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,12.0830459735946,2.04149007797241,2019,8,239
QUBI-E,T712,2,2650,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,86.56798567111,2.04149007797241,2019,8,239
QUBI-E,T712,2,2662,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,14.3178210632764,2.04149007797241,2019,8,239
QUBI-E,T712,2,2666,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,55.0090901579003,2.04149007797241,2019,8,239
QUBI-E,T712,2,2670,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,21.9544984001001,2.04149007797241,2019,8,239
QUBI-E,T712,2,2682,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,33.6154726279432,1.63122773170471,2019,8,239
QUBI-E,T712,2,2716,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,19.4164878389476,1.63122773170471,2019,8,239
QUBI-E,T712,2,3438,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,28.0713376952364,2.04149007797241,2019,8,239
QUBI-E,T712,2,3444,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,51.0881590977792,2.04149007797241,2019,8,239
QUBI-E,T712,2,3510,6,2019-08-27,-,2020-11-30,LIVING,LIVING,461,61.5592681913521,2.04149007797241,2019,8,239
QUBI-E,T712,2,1416,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,5.65685424949238,1.23326134681702,2019,8,239
QUBI-E,T712,2,1420,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,4.47213595499958,0.898422718048096,2019,8,239
QUBI-E,T712,2,1424,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.06225774829855,0.898422718048096,2019,8,239
QUBI-E,T712,2,1428,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9.05538513813742,0.898422718048096,2019,8,239
QUBI-E,T712,2,1432,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.4403065089106,0.898422718048096,2019,8,239
QUBI-E,T712,2,1436,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.24621125123532,0.898422718048096,2019,8,239
QUBI-E,T712,2,1520,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8,3.05585289001465,2019,8,239
QUBI-E,T712,2,1722,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9.8488578017961,1.59333634376526,2019,8,239
QUBI-E,T712,2,1726,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,11.1803398874989,1.59333634376526,2019,8,239
QUBI-E,T712,2,1762,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,59.8572044532838,3.54321789741516,2019,8,239
QUBI-E,T712,2,1766,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.21110255092798,1.18107259273529,2019,8,239
QUBI-E,T712,2,1770,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,4,1.18107259273529,2019,8,239
QUBI-E,T712,2,1774,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.1980390271856,1.18107259273529,2019,8,239
QUBI-E,T712,2,1778,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,3.16227766016838,1.18107259273529,2019,8,239
QUBI-E,T712,2,1782,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,12.0415945787923,1.18107259273529,2019,8,239
QUBI-E,T712,2,1786,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,9,1.18107259273529,2019,8,239
QUBI-E,T712,2,1790,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,16.0312195418814,1.18107259273529,2019,8,239
QUBI-E,T712,2,1794,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,10.0498756211209,1.18107259273529,2019,8,239
QUBI-E,T712,2,1798,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,8.24621125123532,1.18107259273529,2019,8,239
QUBI-E,T712,2,1802,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,7.21110255092798,1.18107259273529,2019,8,239
QUBI-E,T712,2,2160,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,13.4536240470737,2.04149007797241,2019,8,239
QUBI-E,T712,2,3458,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,14.560219778561,2.04149007797241,2019,8,239
QUBI-E,T712,2,3494,6,2019-08-27,-,2020-11-30,EMTIPS,EMTIPS,461,128.938968823821,2.04149007797241,2019,8,239
QUBI-E,T712,2,2746,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,49.2442890089805,2.46531677246094,2019,9,267
QUBI-E,T712,2,2934,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,13.3416640641263,1.59333634376526,2019,9,267
QUBI-E,T712,2,3230,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,131.779739597314,2.71122780938033,2019,9,267
QUBI-E,T712,2,3234,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,8.60232526704263,2.04149007797241,2019,9,267
QUBI-E,T712,2,3238,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,13.0384048104053,2.04149007797241,2019,9,267
QUBI-E,T712,2,3242,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,10,2.04149007797241,2019,9,267
QUBI-E,T712,2,3246,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,11,2.04149007797241,2019,9,267
QUBI-E,T712,2,3250,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,10.1980390271856,2.04149007797241,2019,9,267
QUBI-E,T712,2,3254,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,6,2.04149007797241,2019,9,267
QUBI-E,T712,2,3258,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,7.21110255092798,2.04149007797241,2019,9,267
QUBI-E,T712,2,3262,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,14.3178210632764,2.04149007797241,2019,9,267
QUBI-E,T712,2,3266,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,25.8069758011279,2.04149007797241,2019,9,267
QUBI-E,T712,2,3270,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,19.4164878389476,2.04149007797241,2019,9,267
QUBI-E,T712,2,3274,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,67.1684734853352,2.04149007797241,2019,9,267
QUBI-E,T712,2,3280,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,13.1529464379659,2.04149007797241,2019,9,267
QUBI-E,T712,2,3290,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,47.3814309619285,2.04149007797241,2019,9,267
QUBI-E,T712,2,3294,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,10.1980390271856,3.36494541168213,2019,9,267
QUBI-E,T712,2,3298,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,30.0832179129826,1.63122773170471,2019,9,267
QUBI-E,T712,2,3304,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,61.3534608597652,1.63122773170471,2019,9,267
QUBI-E,T712,2,3308,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,25.1793566240283,1.63122773170471,2019,9,267
QUBI-E,T712,2,3312,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,15.1327459504216,1.63122773170471,2019,9,267
QUBI-E,T712,2,3316,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,33.734255586866,1.63122773170471,2019,9,267
QUBI-E,T712,2,3320,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,69.9260535935452,1.63122773170471,2019,9,267
QUBI-E,T712,2,3324,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,17,1.63122773170471,2019,9,267
QUBI-E,T712,2,3362,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,14.7648230602334,2.05423450469971,2019,9,267
QUBI-E,T712,2,3366,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,20.3960780543711,1.4763286113739,2019,9,267
QUBI-E,T712,2,3370,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,10.4403065089106,1.4763286113739,2019,9,267
QUBI-E,T712,2,3374,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,48.7954915950234,1.4763286113739,2019,9,267
QUBI-E,T712,2,3402,7,2019-09-24,-,2020-11-30,LIVING,LIVING,433,38.4187454245971,1.4763286113739,2019,9,267
QUBI-E,T712,2,3332,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,14.7648230602334,1.63122773170471,2019,9,267
QUBI-E,T712,2,3336,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,10.816653826392,1.63122773170471,2019,9,267
QUBI-E,T712,2,3340,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,16.5529453572468,1.63122773170471,2019,9,267
QUBI-E,T712,2,3344,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,21.0237960416286,1.63122773170471,2019,9,267
QUBI-E,T712,2,3348,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,20.0249843945008,1.63122773170471,2019,9,267
QUBI-E,T712,2,3352,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,17.2626765016321,1.63122773170471,2019,9,267
QUBI-E,T712,2,3356,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,21.1896201004171,1.63122773170471,2019,9,267
QUBI-E,T712,2,3378,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,11.1803398874989,1.4763286113739,2019,9,267
QUBI-E,T712,2,3382,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,9.8488578017961,1.4763286113739,2019,9,267
QUBI-E,T712,2,3386,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,8.06225774829855,1.4763286113739,2019,9,267
QUBI-E,T712,2,3390,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,9.21954445729289,1.4763286113739,2019,9,267
QUBI-E,T712,2,3394,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,7.07106781186548,1.4763286113739,2019,9,267
QUBI-E,T712,2,3398,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,13.1529464379659,1.4763286113739,2019,9,267
QUBI-E,T712,2,3468,7,2019-09-24,-,2020-11-30,EMTIPS,EMTIPS,433,47.5394572960189,2.04149007797241,2019,9,267
QUBI-E,T712,2,4128,8,2019-10-17,-,2020-11-30,LIVING,LIVING,410,19.2353840616713,2.04149007797241,2019,10,290
QUBI-E,T712,2,4132,8,2019-10-17,-,2020-11-30,LIVING,LIVING,410,19.6977156035922,2.04149007797241,2019,10,290
QUBI-E,T712,2,4136,8,2019-10-17,-,2020-11-30,LIVING,LIVING,410,41.0517960928774,2.04149007797241,2019,10,290
QUBI-E,T712,2,4140,8,2019-10-17,-,2020-11-30,LIVING,LIVING,410,49.7697286480094,2.04149007797241,2019,10,290
QUBI-E,T712,2,4146,8,2019-10-17,-,2020-11-30,LIVING,LIVING,410,21.2132034355964,2.04149007797241,2019,10,290
QUBI-E,T712,2,4110,8,2019-10-17,-,2020-11-30,EMTIPS,EMTIPS,410,9.4339811320566,2.04149007797241,2019,10,290
QUBI-E,T712,2,4114,8,2019-10-17,-,2020-11-30,EMTIPS,EMTIPS,410,10.770329614269,2.04149007797241,2019,10,290
QUBI-E,T712,2,4118,8,2019-10-17,-,2020-11-30,EMTIPS,EMTIPS,410,11.1803398874989,2.04149007797241,2019,10,290
QUBI-E,T712,2,4122,8,2019-10-17,-,2020-11-30,EMTIPS,EMTIPS,410,6.32455532033676,2.04149007797241,2019,10,290
QUBI-E,T712,2,4240,9,2019-11-15,-,2020-11-30,LIVING,LIVING,381,22.3606797749979,1.56809997558594,2019,11,319
QUBI-E,T712,2,NA,10,2019-12-16,-,-,NOROOTS,NOROOTS,NA,NA,NA,2019,12,350
QUBI-E,T712,2,NA,11,2020-02-24,-,-,NOROOTS,NOROOTS,NA,NA,NA,2020,2,55
QUBI-E,T712,2,NA,12,2020-04-20,-,-,NOROOTS,NOROOTS,NA,NA,NA,2020,4,111
QUBI-E,T712,2,NA,13,2020-05-18,-,-,NOROOTS,NOROOTS,NA,NA,NA,2020,5,139
QUBI-E,T712,2,7869,14,2020-06-15,-,2020-11-30,LIVING,LIVING,168,130.923641868075,10.6666669845581,2020,6,167
QUBI-E,T712,2,7873,14,2020-06-15,-,2020-11-30,LIVING,LIVING,168,176.58291125916,2.6631383895874,2020,6,167
QUBI-E,T712,2,7877,14,2020-06-15,-,2020-11-30,LIVING,LIVING,168,67.6239602507869,2.6631383895874,2020,6,167
QUBI-E,T712,2,8535,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,1109.58313167436,3.37541151046753,2020,7,195
QUBI-E,T712,2,8539,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,411.062317746673,2.04149007797241,2020,7,195
QUBI-E,T712,2,8543,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,168.051823496542,2.04149007797241,2020,7,195
QUBI-E,T712,2,8547,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,127.770665641368,0.707568645477295,2020,7,195
QUBI-E,T712,2,8551,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,97.6371379568735,0.707568645477295,2020,7,195
QUBI-E,T712,2,8555,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,102.239913927976,0.707568645477295,2020,7,195
QUBI-E,T712,2,8559,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,143.590517667681,0.707568645477295,2020,7,195
QUBI-E,T712,2,8563,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,12.0415945787923,0.707568645477295,2020,7,195
QUBI-E,T712,2,8567,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,124.612770753761,0.707568645477295,2020,7,195
QUBI-E,T712,2,8571,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,206.521535309873,0.707568645477295,2020,7,195
QUBI-E,T712,2,8575,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,80.753050328569,0.707568645477295,2020,7,195
QUBI-E,T712,2,8579,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,117.009010953868,0.707568645477295,2020,7,195
QUBI-E,T712,2,8583,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,182.675719734476,0.707568645477295,2020,7,195
QUBI-E,T712,2,8587,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,208.004197779835,2.04149007797241,2020,7,195
QUBI-E,T712,2,8591,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,590.922752176114,3.37541151046753,2020,7,195
QUBI-E,T712,2,8595,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,91.0080881799474,3.37541151046753,2020,7,195
QUBI-E,T712,2,8599,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,35.1710107901379,0.707568645477295,2020,7,195
QUBI-E,T712,2,8607,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,99.3227063666713,2.04149007797241,2020,7,195
QUBI-E,T712,2,8617,15,2020-07-13,-,2020-11-30,LIVING,LIVING,140,373.402963837307,2.04149007797241,2020,7,195
QUBI-E,T712,2,8995,16,2020-08-19,-,2020-11-30,LIVING,LIVING,103,16.1245154965971,2.70845079421997,2020,8,232
QUBI-E,T712,2,9001,16,2020-08-19,-,2020-11-30,LIVING,LIVING,103,18.3847763108502,4.70933294296265,2020,8,232
QUBI-E,T712,2,10625,16,2020-08-19,-,2020-11-30,LIVING,LIVING,103,276.369947484125,2.04149007797241,2020,8,232
QUBI-E,T712,2,NA,17,2020-09-15,-,-,NOROOTS,NOROOTS,NA,NA,NA,2020,9,259
QUBI-E,T712,2,10615,18,2020-10-16,-,2020-11-30,LIVING,LIVING,45,26.4196896272458,2.04149007797241,2020,10,290
QUBI-E,T712,2,10619,18,2020-10-16,-,2020-11-30,LIVING,LIVING,45,19.723082923316,2.04149007797241,2020,10,290
QUBI-E,T712,2,10639,18,2020-10-16,-,2020-11-30,LIVING,LIVING,45,10.6301458127346,2.04149007797241,2020,10,290
QUBI-E,T712,2,10643,18,2020-10-16,-,2020-11-30,LIVING,LIVING,45,6.40312423743285,2.04149007797241,2020,10,290
QUBI-E,T712,2,10647,18,2020-10-16,-,2020-11-30,LIVING,LIVING,45,10.6301458127346,2.04149007797241,2020,10,290
QUBI-E,T712,2,10653,18,2020-10-16,-,2020-11-30,LIVING,LIVING,45,6.32455532033676,2.04149007797241,2020,10,290
QUBI-E,T712,2,NA,19,2020-11-30,-,-,NOROOTS,NOROOTS,NA,NA,NA,2020,11,335
QUBI-E,T712,3,131,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,95.1314879522022,10.5587978363037,2019,3,87
QUBI-E,T712,3,135,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,486.703753776591,6.03359889984131,2019,3,87
QUBI-E,T712,3,139,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,179.654713118916,6.03359889984131,2019,3,87
QUBI-E,T712,3,143,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,52.2015325445527,1.50840032100677,2019,3,87
QUBI-E,T712,3,147,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,923.976606929122,7.54199838638306,2019,3,87
QUBI-E,T712,3,151,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,133.477306332018,3.01679992675781,2019,3,87
QUBI-E,T712,3,155,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,46.3249392876019,3.01679992675781,2019,3,87
QUBI-E,T712,3,159,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,17.464249196573,3.01679992675781,2019,3,87
QUBI-E,T712,3,163,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,468.350491629065,3.01679992675781,2019,3,87
QUBI-E,T712,3,215,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,69.4989508151469,16.3609259700768,2019,3,87
QUBI-E,T712,3,223,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,278.010681333646,7.54199838638306,2019,3,87
QUBI-E,T712,3,231,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,470.165376129134,10.5587978363037,2019,3,87
QUBI-E,T712,3,239,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,76.9954988345125,6.03359889984131,2019,3,87
QUBI-E,T712,3,271,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,137.29530217746,6.03359889984131,2019,3,87
QUBI-E,T712,3,279,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,224.585171149522,1.50840032100677,2019,3,87
QUBI-E,T712,3,287,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,266.399453370223,6.03359889984131,2019,3,87
QUBI-E,T712,3,291,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,222.892287140267,3.01679944992065,2019,3,87
QUBI-E,T712,3,295,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,134.033554537678,3.01679921150208,2019,3,87
QUBI-E,T712,3,299,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,264.788501395008,3.01679944992065,2019,3,87
QUBI-E,T712,3,395,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,209.734103404539,3.01679944992065,2019,3,87
QUBI-E,T712,3,399,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,38.0131556174964,3.01679944992065,2019,3,87
QUBI-E,T712,3,403,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,8.94427190999916,3.01679944992065,2019,3,87
QUBI-E,T712,3,897,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,120.963364930664,8.5125675201416,2019,3,87
QUBI-E,T712,3,945,1,2019-03-28,-,2020-11-30,LIVING,LIVING,613,115.228716116323,4.1142692565918,2019,3,87
QUBI-E,T712,3,247,1,2019-03-28,-,2020-11-30,EMTIPS,EMTIPS,613,28.0178514522438,6.03359889984131,2019,3,87
QUBI-E,T712,3,255,1,2019-03-28,-,2020-11-30,EMTIPS,EMTIPS,613,25.4950975679639,6.03359889984131,2019,3,87
QUBI-E,T712,3,263,1,2019-03-28,-,2020-11-30,EMTIPS,EMTIPS,613,22.0227155455452,6.03359889984131,2019,3,87
QUBI-E,T712,3,167,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,249.801983243884,1.50839960575104,2019,3,87
QUBI-E,T712,3,171,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,453.680914848361,0.942262232367065,2019,3,87
QUBI-E,T712,3,175,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,277.013377173689,0.970570087432861,2019,3,87
QUBI-E,T712,3,179,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,561.428090515082,1.94113993644714,2019,3,87
QUBI-E,T712,3,183,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,771.755104298803,0.970570087432861,2019,3,87
QUBI-E,T712,3,187,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,561.298868290146,1.94113993644714,2019,3,87
QUBI-E,T712,3,191,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,677.097374675054,0.970570087432861,2019,3,87
QUBI-E,T712,3,195,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,521.269081634999,0.970570087432861,2019,3,87
QUBI-E,T712,3,199,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,135.631480123289,0.925311990295221,2019,3,87
QUBI-E,T712,3,203,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,247.053507330283,0.970570087432861,2019,3,87
QUBI-E,T712,3,207,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,348.086506620732,0.970570087432861,2019,3,87
QUBI-E,T712,3,211,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,343.075415434767,0.970570087432861,2019,3,87
QUBI-E,T712,3,219,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,81.3455837073655,0.970570087432861,2019,3,87
QUBI-E,T712,3,227,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,446.75675404095,0.970570087432861,2019,3,87
QUBI-E,T712,3,235,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,552.452900743009,0.971384584903717,2019,3,87
QUBI-E,T712,3,243,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,83.9672401281055,0.773954110597292,2019,3,87
QUBI-E,T712,3,251,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,131.003816738292,2.38418579101562E-07,2019,3,87
QUBI-E,T712,3,259,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,68.8839603971781,2.38418579101562E-07,2019,3,87
QUBI-E,T712,3,267,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,404.670239785642,1.94113993644714,2019,3,87
QUBI-E,T712,3,275,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,351.39981637975,1.94113993644714,2019,3,87
QUBI-E,T712,3,283,1,2019-03-28,-,2020-11-30,RHIZOMORPH,RHIZOMORPH,613,637.375575938533,0.970570087432861,2019,3,87
QUBI-E,T712,3,NA,2,2019-05-07,-,-,NOROOTS,NOROOTS,NA,NA,NA,2019,5,127
QUBI-E,T712,3,NA,3,2019-05-31,-,-,NOROOTS,NOROOTS,NA,NA,NA,2019,5,151
QUBI-E,T712,3,NA,4,2019-06-20,-,-,NOROOTS,NOROOTS,NA,NA,NA,2019,6,171
QUBI-E,T712,3,1060,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,37.3363094051889,3.01679944992065,2019,7,204
QUBI-E,T712,3,1064,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,44.8788196072056,3.01679944992065,2019,7,204
QUBI-E,T712,3,1068,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,143.515186201834,3.01679944992065,2019,7,204
QUBI-E,T712,3,1072,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,53.9933787862142,3.01679944992065,2019,7,204
QUBI-E,T712,3,1076,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,38.3275357934736,3.01679944992065,2019,7,204
QUBI-E,T712,3,1080,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,206.343659382631,3.01679944992065,2019,7,204
QUBI-E,T712,3,1084,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,70.7106781186548,3.01679944992065,2019,7,204
QUBI-E,T712,3,1088,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,278.944090380508,3.01679944992065,2019,7,204
QUBI-E,T712,3,1092,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,215.11494283573,3.65971922874451,2019,7,204
QUBI-E,T712,3,1096,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,121.343260995521,3.65971922874451,2019,7,204
QUBI-E,T712,3,1102,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,22.0227155455452,8.5125675201416,2019,7,204
QUBI-E,T712,3,1106,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,33.2415402771893,8.5125675201416,2019,7,204
QUBI-E,T712,3,1110,5,2019-07-23,-,2020-11-30,LIVING,LIVING,496,43.5249421815858,2.68914937973023,2019,7,204
